Oligo_ID	Symbol v12
hHA033689	DST
hHA033690	ATG5
hHA033691	EVA1
hHA033692	ARPP-21
hHA033693	PPHLN1
hHA033694	HS6ST2
hHA033695	RP11-321G1.1
hHA033696	PPA2
hHA033697	CAMK2D
hHA033698	BCL11A
hHA033699	VPS13A
hHA033700	RFC3
hHA033701	SLC30A5
hHA033702	RAD17
hHA033703	SGCD
hHA033704	SPAM1
hHA033705	VPS13B
hHA033706	.
hHA033707	REV3L
hHA033708	GCNT2
hHA033709	TCF21
hHA033710	MRPL27
hHA033711	ACSM3
hHA033712	IL1RAP
hHA033713	ARHGAP11A
hHA033714	SLA/LP
hHA033715	CDH26
hHA033716	TANK
hHA033717	TTN
hHA033718	NARG1L
hHA033719	TIAL1
hHA033720	PIK3R1
hHA033721	SLC26A7
hHA033722	PTPRC
hHA033723	ZNF644
hHA033724	.
hHA033725	PPFIA1
hHA033726	ATM
hHA033727	CHL1
hHA033728	IL1RAP
hHA033729	H2AFJ
hHA033730	IFT81
hHA033731	BMP2K
hHA033732	TTN
hHA033733	SLC44A1
hHA033734	SPTLC1
hHA033735	.
hHA033736	TIAL1
hHA033737	ST8SIA4
hHA033738	MRPS12
hHA033739	ZNF238
hHA033740	.
hHA033741	CNR1
hHA033742	TNRC6A
hHA033743	RIOK3
hHA033744	AQP4
hHA033745	ITSN2
hHA033746	APRIN
hHA033747	FBXO4
hHA033748	PCDHGA1
hHA033749	TRIM9
hHA033750	DLD
hHA033751	ADAM28
hHA033752	PHF20L1
hHA033753	INADL
hHA033754	ZNF326
hHA033755	.
hHA033756	ZNF644
hHA033757	COL12A1
hHA033758	BCKDHB
hHA033759	.
hHA033760	RBBP6
hHA033761	TRNT1
hHA033762	NEK11
hHA033763	PTPN2
hHA033764	MAP2K5
hHA033765	MDM1
hHA033766	SLC6A15
hHA033767	FGA
hHA033768	TTN
hHA033769	FN1
hHA033770	DMRT2
hHA033771	SPTLC1
hHA033772	ITGB1
hHA033773	DNAJC12
hHA033774	GFM2
hHA033775	.
hHA033776	KIAA1622
hHA033777	KIAA1429
hHA033778	WDR78
hHA033779	CRSP3
hHA033780	NUP43
hHA033781	GPIAP1
hHA033782	LRRC2
hHA033783	MAP4
hHA033784	PHF6
hHA033785	CENTD1
hHA033786	ZAK
hHA033787	TMEM18
hHA033788	TTN
hHA033789	ILKAP
hHA033790	EDNRB
hHA033791	TGDS
hHA033792	TMCO3
hHA033793	BCCIP
hHA033794	COX15
hHA033795	FLJ23577
hHA033796	ANKHD1
hHA033797	PCDHA1
hHA033798	TRIM23
hHA033799	SYNE2
hHA033800	C14orf130
hHA033801	ZNF226
hHA033802	MSR1
hHA033803	WHSC1L1
hHA033804	HDAC9
hHA033805	PCNXL2
hHA033806	ARID4B
hHA033807	NEDD9
hHA033808	GPLD1
hHA033809	TRIM6
hHA033810	BIRC3
hHA033811	ATM
hHA033812	RAD51C
hHA033813	DYRK1A
hHA033814	C16orf63
hHA033815	CKLF
hHA033816	SYN2
hHA033817	UBE1DC1
hHA033818	BCL2
hHA033819	SELS
hHA033820	IKIP
hHA033821	SFRS7
hHA033822	ABCA12
hHA033823	NFX1
hHA033824	EDNRB
hHA033825	AKAP11
hHA033826	.
hHA033827	HECTD2
hHA033828	C10orf86
hHA033829	ADAM12
hHA033830	SLC30A5
hHA033831	NIN
hHA033832	EXDL2
hHA033833	KIAA1622
hHA033834	HDAC9
hHA033835	SNX16
hHA033836	CDC14A
hHA033837	MASP2
hHA033838	C1orf103
hHA033839	ASTN
hHA033840	USH2A
hHA033841	AKT3
hHA033842	DST
hHA033843	PRPF4B
hHA033844	SLC26A5
hHA033845	QKI
hHA033846	TRIM5
hHA033847	ATM
hHA033848	CDC2L5
hHA033849	SPAG9
hHA033850	ABCC13
hHA033851	TRNT1
hHA033852	ARPP-21
hHA033853	PPP2R3A
hHA033854	SEC22L3
hHA033855	PB1
hHA033856	ADAMTS9
hHA033857	NUSAP1
hHA033858	LINS1
hHA033859	SLCO1A2
hHA033860	SLC25A3
hHA033861	LAMP2
hHA033862	IGSF1
hHA033863	LARP2
hHA033864	WDR17
hHA033865	CSE1L
hHA033866	COL25A1
hHA033867	DCHS2
hHA033868	NARG1L
hHA033869	NEBL
hHA033870	SLC30A5
hHA033871	KIAA0265
hHA033872	PHF20L1
hHA033873	ANGPT1
hHA033874	.
hHA033875	AGL
hHA033876	GLRX2
hHA033877	GPLD1
hHA033878	PRPF4B
hHA033879	ATM
hHA033880	FKBP1A
hHA033881	BRWD1
hHA033882	CSNK2A2
hHA033883	RBBP6
hHA033884	EPHA3
hHA033885	AZI2
hHA033886	ADAMTS9
hHA033887	ATP9B
hHA033888	NETO1
hHA033889	SELS
hHA033890	MDM1
hHA033891	MDM1
hHA033892	L3MBTL
hHA033893	KLHL4
hHA033894	WHSC1
hHA033895	MGC29898
hHA033896	HIP2
hHA033897	WDR17
hHA033898	WDR17
hHA033899	WDFY3
hHA033900	WDFY3
hHA033901	EFEMP1
hHA033902	TTN
hHA033903	.
hHA033904	ADAMTSL1
hHA033905	OGN
hHA033906	TNFRSF19
hHA033907	FLJ23577
hHA033908	KCNN2
hHA033909	TBX1
hHA033910	SYNE2
hHA033911	ANGPT2
hHA033912	MYBL1
hHA033913	RALGPS2
hHA033914	USP33
hHA033915	VAMP4
hHA033916	STEAP4
hHA033917	SYNE1
hHA033918	LRRC1
hHA033919	PKIB
hHA033920	SUV420H1
hHA033921	ZC3HC1
hHA033922	PPFIA1
hHA033923	MGAT5B
hHA033924	CLDN8
hHA033925	GART
hHA033926	ADAMTS9
hHA033927	USH3A
hHA033928	RARRES1
hHA033929	ARHGAP11A
hHA033930	LACTB
hHA033931	ASB7
hHA033932	ARHGEF9
hHA033933	TSPAN6
hHA033934	PCDH10
hHA033935	CENTD1
hHA033936	CSE1L
hHA033937	PDCL2
hHA033938	WDFY3
hHA033939	DYNC2LI1
hHA033940	C2orf30
hHA033941	TANK
hHA033942	OACT2
hHA033943	NPHP1
hHA033944	PIK4CA
hHA033945	TTN
hHA033946	SH2D3C
hHA033947	BTRC
hHA033948	INPP5F
hHA033949	NIPBL
hHA033950	PIK3R1
hHA033951	C1QTNF3
hHA033952	PPAP2A
hHA033953	NIN
hHA033954	KCNH5
hHA033955	FANCM
hHA033956	SYNE2
hHA033957	NRG1
hHA033958	PHF20L1
hHA033959	UNC84A
hHA033960	KIF1B
hHA033961	HNRPA2B1
hHA033962	SNX7
hHA033963	AAA1
hHA033964	CDCA1
hHA033965	FAF1
hHA033966	.
hHA033967	KRIT1
hHA033968	DST
hHA033969	ABCC13
hHA033970	GART
hHA033971	CNTNAP4
hHA033972	CCPG1
hHA033973	KLRK1
hHA033974	SLC6A15
hHA033975	.
hHA033976	OAS1
hHA033977	DMD
hHA033978	BCOR
hHA033979	.
hHA033980	MSL3L1
hHA033981	SLC25A14
hHA033982	PCDH7
hHA033983	.
hCN033984	.
hHA033985	PPP3CA
hHA033986	CASP6
hHA033987	FGG
hHA033988	ALLC
hHA033989	KIAA1841
hHA033990	IL1RL1
hHA033991	NPHP1
hHA033992	TTN
hHA033993	TTN
hHA033994	NR4A3
hHA033995	SPAG8
hHA033996	UBQLN1
hHA033997	RNF6
hHA033998	AKAP11
hHA033999	FLJ11712
hHA034000	ARHGEF7
hHA034001	C10orf6
hHA034002	BCCIP
hHA034003	SORBS1
hHA034004	FLJ23577
hHA034005	CAST
hHA034006	ANKHD1
hHA034007	PCDHA1
hHA034008	PCDHGA1
hHA034009	C1QTNF3
hHA034010	JUB
hHA034011	.
hHA034012	SYNE2
hHA034013	KIAA1622
hHA034014	SLC26A7
hHA034015	KIAA1429
hHA034016	CTH
hHA034017	ACADM
hHA034018	VPS41
hHA034019	PKHD1
hHA034020	UBE2J1
hHA034021	PTHB1
hHA034022	CTSC
hHA034023	ATM
hHA034024	REXO2
hHA034025	VSX1
hHA034026	CSNK2A2
hHA034027	C16orf61
hHA034028	C20orf44
hHA034029	ARPP-21
hHA034030	C3orf9
hHA034031	PPP2R3A
hHA034032	DTNA
hHA034033	ZA20D3
hHA034034	F8
hHA034035	MSL3L1
hHA034036	UBE2A
hHA034037	WDFY3
hHA034038	WDFY3
hHA034039	GREB1
hHA034040	RAB10
hHA034041	LIPT1
hHA034042	IL1RL1
hHA034043	TANK
hHA034044	FBXO11
hHA034045	TTN
hHA034046	RFX3
hHA034047	CDC14B
hHA034048	EPB41L4B
hHA034049	DDX31
hHA034050	RNF17
hHA034051	HECTD2
hHA034052	NEBL
hHA034053	CXCL12
hHA034054	COL17A1
hHA034055	PCDHA1
hHA034056	GABRG2
hHA034057	AKAP9
hHA034058	RTN1
hHA034059	RPS6KA5
hHA034060	RAGE
hHA034061	SYNE2
hHA034062	SYNE2
hHA034063	KIF1B
hHA034064	EIF2C3
hHA034065	WDR78
hHA034066	PTGER3
hHA034067	.
hHA034068	.
hHA034069	TRIM10
hHA034070	.
hHA034071	DST
hHA034072	COL12A1
hHA034073	VNN3
hHA034074	RIOK1
hHA034075	MTO1
hHA034076	SUV420H1
hHA034077	SHANK2
hHA034078	SYTL2
hHA034079	DNAH9
hHA034080	TADA2L
hHA034081	NFAT5
hHA034082	CCRL1
hHA034083	EGFR
hHA034084	WFDC8
hHA034085	CDCP1
hHA034086	SENP7
hHA034087	B3GALT3
hHA034088	AQP4
hHA034089	SEMA6D
hHA034090	ASB7
hHA034091	SLCO1A2
hHA034092	FRAS1
hHA034093	WDR1
hHA034094	CENTD1
hHA034095	WDFY3
hHA034096	FBXO8
hHA034097	CDH26
hHA034098	PRO1853
hHA034099	SPTBN1
hHA034100	GAD1
hHA034101	GAD1
hHA034102	ZAK
hHA034103	DNMT3A
hHA034104	IL1F8
hHA034105	TTN
hHA034106	ABCA12
hHA034107	PER2
hHA034108	HSD17B3
hHA034109	EPB41L4B
hHA034110	CDH23
hHA034111	DDX17
hHA034112	C10orf6
hHA034113	CASC2
hHA034114	CASC2
hHA034115	BCCIP
hHA034116	NEBL
hHA034117	IDE
hHA034118	APC
hHA034119	PCDHGA1
hHA034120	FYB
hHA034121	RPS6KA5
hHA034122	PPIL5
hHA034123	SYNE2
hHA034124	SYNE2
hHA034125	KIAA1622
hHA034126	KIAA1622
hHA034127	PPP2R5C
hHA034128	SERTAD3
hHA034129	DEPDC2
hHA034130	CNOT7
hHA034131	MACF1
hHA034132	C1orf125
hHA034133	PTPN22
hHA034134	MCL1
hHA034135	POGZ
hHA034136	TPM3
hHA034137	RARSL
hHA034138	SLC22A2
hHA034139	HIST1H2BD
hHA034140	BDNF
hHA034141	ZC3HAV1
hHA034142	ATM
hHA034143	SPAG9
hHA034144	ACE
hHA034145	PKNOX1
hHA034146	DOC1
hHA034147	POLQ
hHA034148	FBXO22
hHA034149	GNB5
hHA034150	.
hHA034151	TM7SF3
hHA034152	TMTC1
hHA034153	PTPRR
hHA034154	PTPRR
hHA034155	DCN
hHA034156	PPHLN1
hHA034157	MDM2
hHA034158	SLC25A3
hHA034159	IFT81
hHA034160	OAS2
hHA034161	DMD
hHA034162	LAMP2
hHA034163	F8
hHA034164	RNF128
hHA034165	FRAS1
hHA034166	CSE1L
hHA034167	DYNC2LI1
hHA034168	MRPL35
hHA034169	DHRS9
hHA034170	NPHP1
hHA034171	TTN
hHA034172	TTN
hHA034173	STAT1
hHA034174	.
hHA034175	RNF17
hHA034176	CLYBL
hHA034177	CAMK1D
hHA034178	NEBL
hHA034179	HPS1
hHA034180	KDELR3
hHA034181	WIPI2
hHA034182	PPM1A
hHA034183	SYNE2
hHA034184	PTPRS
hHA034185	SGK3
hHA034186	RCOR3
hHA034187	FCRL2
hHA034188	DUSP10
hHA034189	NEDD9
hHA034190	DST
hHA034191	QKI
hHA034192	FGFR1OP
hHA034193	ALKBH3
hHA034194	ZFP91
hHA034195	MS4A12
hHA034196	RTN3
hHA034197	TM7SF2
hHA034198	RBM4
hCN034199	.
hHA034200	EED
hHA034201	CCL15
hHA034202	GGA3
hHA034203	CGI-09
hHA034204	CCM2
hHA034205	BRWD1
hHA034206	ADAMTS18
hHA034207	ARL13B
hHA034208	SEC22L2
hHA034209	MINA
hHA034210	SMARCA3
hHA034211	MBD2
hHA034212	ZNF384
hHA034213	SLC6A15
hHA034214	OAS2
hHA034215	VSIG4
hHA034216	MBNL3
hHA034217	TLR8
hHA034218	WHSC1
hHA034219	FRAS1
hHA034220	PHF17
hHA034221	WDR17
hHA034222	WDFY3
hHA034223	.
hHA034224	ANTXR1
hHA034225	USP39
hHA034226	GAD1
hHA034227	RTN4
hHA034228	TTN
hHA034229	TTN
hHA034230	TTN
hHA034231	MAPK1
hHA034232	PSIP1
hHA034233	C9orf72
hHA034234	DDX31
hHA034235	KLF12
hHA034236	ZMYND11
hHA034237	HECTD2
hHA034238	TAF5
hHA034239	NEBL
hHA034240	CSPG2
hHA034241	PTPN12
hHA034242	PCDHA1
hHA034243	MOCS2
hHA034244	SLC7A8
hHA034245	ALKBH1
hHA034246	.
hHA034247	SYNE2
hHA034248	SYNE2
hHA034249	SYNE2
hHA034250	KNS2
hHA034251	MLL5
hHA034252	MTERFD1
hHA034253	ZHX1
hHA034254	C1orf63
hHA034255	.
hHA034256	TTC13
hHA034257	CAGE1
hHA034258	COL12A1
hHA034259	SIRT5
hHA034260	POLR1C
hHA034261	FBXO9
hHA034262	CHEK1
hHA034263	FLJ21103
hHA034264	AKAP1
hHA034265	RBM11
hHA034266	BACE2
hHA034267	DONSON
hHA034268	ACSM3
hHA034269	PRKCB1
hHA034270	MOBP
hHA034271	ARL6
hHA034272	MAP4
hHA034273	C3orf17
hHA034274	KCNG1
hHA034275	BCL6
hHA034276	CCNDBP1
hHA034277	LACTB
hHA034278	.
hHA034279	XRN2
hHA034280	EGFR
hHA034281	DMD
hHA034282	.
hHA034283	EVC
hHA034284	FRAS1
hHA034285	MRFAP1L1
hHA034286	7-Mar
hHA034287	SPAG16
hHA034288	FLJ13305
hHA034289	SFTPB
hHA034290	KCNH7
hHA034291	TTN
hHA034292	C9orf18
hHA034293	EPB41L4B
hHA034294	MTRF1
hHA034295	TNFRSF19
hHA034296	RFC3
hHA034297	NEBL
hHA034298	SORBS1
hHA034299	ADAM12
hHA034300	FLJ23577
hHA034301	NIPBL
hHA034302	ESR2
hHA034303	.
hHA034304	CDKN3
hHA034305	SYNE2
hHA034306	SYNE2
hHA034307	YLPM1
hHA034308	GTPBP3
hHA034309	DEPDC2
hHA034310	ASAH1
hHA034311	DNAJB6
hHA034312	PRDM2
hHA034313	MACF1
hHA034314	DCLRE1B
hHA034315	MRPS21
hHA034316	UTS2
hHA034317	SLC26A8
hHA034318	PKHD1
hHA034319	ALDH8A1
hHA034320	LRRC1
hHA034321	AKAP7
hHA034322	FBXO3
hHA034323	SF1
hHA034324	TADA2L
hHA034325	DIP2A
hHA034326	APPBP1
hHA034327	ACSM3
hHA034328	.
hHA034329	ARL8B
hHA034330	JPH2
hHA034331	SERINC3
hHA034332	MBNL1
hHA034333	KLRK1
hHA034334	PPFIBP1
hHA034335	IFT81
hHA034336	LAMP2
hHA034337	.
hHA034338	ART3
hHA034339	FRAS1
hHA034340	FRAS1
hHA034341	CLCN3
hHA034342	CLCN3
hHA034343	MLR1
hHA034344	CSE1L
hHA034345	PPA2
hHA034346	DCHS2
hHA034347	OSBPL6
hHA034348	ARL6IP2
hHA034349	FBXO11
hHA034350	TTN
hHA034351	TTN
hHA034352	TTN
hHA034353	BOLL
hHA034354	ALG2
hHA034355	DDX31
hHA034356	APRIN
hHA034357	NARG1L
hHA034358	ZMYND11
hHA034359	TFAM
hHA034360	.
hHA034361	C10orf6
hHA034362	DDX17
hHA034363	YME1L1
hHA034364	ITGB1
hHA034365	ANK3
hHA034366	CSPG2
hHA034367	LMNB1
hHA034368	ARSB
hHA034369	DMTF1
hHA034370	SYNE2
hHA034371	.
hHA034372	RANBP3
hHA034373	RFX2
hHA034374	DEPDC2
hHA034375	LRRCC1
hHA034376	WDR67
hHA034377	WHSC1L1
hHA034378	ATPIF1
hHA034379	SGIP1
hHA034380	C7orf24
hHA034381	H2AFV
hHA034382	.
hHA034383	WTAP
hHA034384	CTSC
hHA034385	ATM
hHA034386	SAT2
hHA034387	TEX14
hHA034388	GART
hHA034389	GART
hHA034390	CMTM4
hHA034391	CPNE1
hHA034392	FLJ20718
hHA034393	AYTL1
hHA034394	NFATC3
hHA034395	SEC22L2
hHA034396	NUP37
hHA034397	NOX1
hHA034398	6-Sep
hHA034399	F8
hHA034400	WDFY3
hHA034401	FGG
hHA034402	CDCA7
hHA034403	.
hHA034404	USP34
hHA034405	USP34
hHA034406	TIA1
hHA034407	TTN
hHA034408	TTN
hHA034409	TTN
hHA034410	TTN
hHA034411	NR4A3
hHA034412	NARG1L
hHA034413	PIK3R1
hHA034414	SLC30A5
hHA034415	ANKHD1
hHA034416	ERCC8
hHA034417	ASB4
hHA034418	3-Sep
hHA034419	ZFYVE1
hHA034420	RPGRIP1
hHA034421	SYNE2
hHA034422	SYNE2
hHA034423	SYNE2
hHA034424	KIAA1622
hHA034425	KIAA1622
hHA034426	WDR20
hHA034427	DEPDC2
hHA034428	PHF20L1
hHA034429	PHF20L1
hHA034430	ADRA1A
hHA034431	ACADM
hHA034432	AAA1
hHA034433	NFASC
hHA034434	LYPLAL1
hHA034435	WDR78
hHA034436	PTPN22
hHA034437	VAMP4
hHA034438	.
hHA034439	TRIM10
hHA034440	COL12A1
hHA034441	AOF1
hHA034442	BDNF
hHA034443	MTMR2
hHA034444	NADSYN1
hHA034445	ATM
hHA034446	LOH11CR2A
hHA034447	TIRAP
hHA034448	SKIP
hHA034449	BRWD1
hHA034450	ADAMTS18
hHA034451	NFS1
hHA034452	CNTNAP4
hHA034453	.
hHA034454	C3orf63
hHA034455	NFATC1
hHA034456	.
hHA034457	SS18
hHA034458	NR2E3
hHA034459	NEDD4
hHA034460	GIT2
hHA034461	MGST1
hHA034462	PPFIBP1
hHA034463	.
hHA034464	IGSF1
hHA034465	F8
hHA034466	F8
hHA034467	SCML1
hHA034468	DLG3
hHA034469	RNF128
hHA034470	FRAS1
hHA034471	ADAM29
hHA034472	.
hHA034473	CSE1L
hHA034474	WDFY3
hHA034475	DCHS2
hHA034476	.
hHA034477	DYNC2LI1
hHA034478	.
hHA034479	CD28
hHA034480	SMEK2
hHA034481	KCNH7
hHA034482	ADAMTSL1
hHA034483	NIPSNAP3B
hHA034484	DNM1
hHA034485	ODF2
hHA034486	CDADC1
hHA034487	DCLRE1C
hHA034488	SVIL
hHA034489	KIF5B
hHA034490	FLJ23577
hHA034491	ANKHD1
hHA034492	CHKB
hHA034493	3-Sep
hHA034494	BCL11B
hHA034495	SYNE2
hHA034496	SYNE2
hHA034497	CUTL1
hHA034498	ILVBL
hHA034499	SPAM1
hHA034500	BPGM
hHA034501	LETM2
hHA034502	CSPP1
hHA034503	DUSP4
hHA034504	WHSC1L1
hHA034505	FBXO32
hHA034506	MACF1
hHA034507	ZNF326
hHA034508	MKNK1
hHA034509	.
hHA034510	.
hHA034511	COL11A2
hHA034512	PON3
hHA034513	PKHD1
hHA034514	TAGAP
hHA034515	PPT2
hHA034516	ORC5L
hHA034517	FEZ1
hHA034518	EHF
hHA034519	ZC3HAV1
hHA034520	ATM
hHA034521	DNAH9
hHA034522	LIG3
hHA034523	LKAP
hHA034524	CSNK2A2
hHA034525	ASPHD1
hHA034526	CEP63
hHA034527	ARMC8
hHA034528	SPINLW1
hHA034529	KCNMB2
hHA034530	CAMK1
hHA034531	ZNF334
hHA034532	MASP1
hHA034533	NEDD4
hHA034534	SLTM
hHA034535	FLJ10292
hHA034536	C12orf11
hHA034537	PTPRR
hHA034538	SEC23B
hHA034539	H2AFJ
hHA034540	GOLT1B
hHA034541	ATP2A2
hHA034542	IGSF1
hHA034543	RP11-321G1.1
hHA034544	FRAS1
hHA034545	CLCN3
hHA034546	WDR17
hHA034547	WDR17
hHA034548	WDR17
hHA034549	PPEF2
hHA034550	WDFY3
hHA034551	WDFY3
hHA034552	CSE1L
hHA034553	DCHS2
hHA034554	DCHS2
hHA034555	MRPL33
hHA034556	DGUOK
hHA034557	INPP4A
hHA034558	NRP2
hHA034559	KCNH7
hHA034560	TTN
hHA034561	TTN
hHA034562	FLJ37953
hHA034563	PIK4CA
hHA034564	OLFM1
hHA034565	DGKH
hHA034566	C10orf9
hHA034567	HECTD2
hHA034568	SVIL
hHA034569	FGFR2
hHA034570	FLJ23577
hCN034571	.
hHA034572	FBXO4
hHA034573	CAST
hHA034574	PCDHA1
hHA034575	SGCD
hHA034576	ADAM22
hHA034577	.
hHA034578	SYNE2
hHA034579	TTC8
hHA034580	EBAG9
hHA034581	ASAH1
hHA034582	HOXA10
hHA034583	CDC14A
hHA034584	STK31
hHA034585	.
hHA034586	PKHD1
hHA034587	DST
hHA034588	TRIM39
hHA034589	TCF21
hHA034590	TRIM29
hHA034591	GPIAP1
hHA034592	CNTF
hHA034593	ATM
hHA034594	ATM
hHA034595	ATM
hHA034596	ATM
hHA034597	ATM
hHA034598	MLL3
hHA034599	CD79B
hHA034600	LUZP5
hHA034601	MRPL32
hHA034602	.
hHA034603	FLRT3
hHA034604	CRYZL1
hHA034605	ERG
hHA034606	EGFR
hHA034607	.
hHA034608	KCNAB1
hHA034609	P2RY13
hHA034610	SLC2A2
hHA034611	CXXC1
hHA034612	SCAND2
hHA034613	RAB27A
hHA034614	C12orf4
hHA034615	GSG1
hHA034616	CSRP2BP
hHA034617	PPFIBP1
hHA034618	POFUT1
hHA034619	LOC387882
hHA034620	RNF34
hHA034621	RP11-321G1.1
hHA034622	PCDH7
hHA034623	OCIAD1
hHA034624	NOLA1
hHA034625	WDR17
hHA034626	WDR17
hHA034627	WDR17
hHA034628	SLA/LP
hHA034629	CENTD1
hHA034630	CENTD1
hHA034631	CENTD1
hHA034632	WDFY3
hHA034633	WDFY3
hHA034634	DCHS2
hHA034635	DCHS2
hHA034636	GREB1
hHA034637	DYNC2LI1
hHA034638	SPTBN1
hHA034639	ANTXR1
hHA034640	ANTXR1
hHA034641	SS18L1
hHA034642	DHRS9
hHA034643	TTN
hHA034644	TTN
hHA034645	TTN
hHA034646	TTN
hHA034647	FN1
hHA034648	PTPLAD2
hHA034649	IFT88
hHA034650	RFP2
hHA034651	ARHGEF7
hHA034652	FAS
hHA034653	C10orf6
hHA034654	SEC31L2
hHA034655	MRPL43
hHA034656	FLJ23588
hHA034657	SLC12A2
hHA034658	HSPA4
hHA034659	GALNT10
hHA034660	C5orf21
hHA034661	ADSL
hHA034662	SDCCAG1
hHA034663	.
hHA034664	ILF3
hHA034665	SLC7A2
hHA034666	VPS13B
hHA034667	ICA1
hHA034668	CLCN6
hHA034669	CDC42
hHA034670	MACF1
hHA034671	FLAD1
hHA034672	EXO1
hHA034673	.
hHA034674	.
hHA034675	.
hHA034676	ZNF323
hHA034677	TAP2
hHA034678	MYLIP
hHA034679	BDNF
hHA034680	PC
hHA034681	FLJ13576
hHA034682	FEZ1
hHA034683	DDB2
hHA034684	ATM
hHA034685	.
hHA034686	ACACA
hHA034687	SPAG9
hHA034688	SPAG9
hHA034689	DIP2A
hHA034690	CHST5
hHA034691	ACSM3
hHA034692	CNTNAP4
hHA034693	SPG7
hHA034694	PPARG
hHA034695	RBM6
hHA034696	CEP63
hHA034697	TRPC1
hHA034698	ADAMTS9
hHA034699	LAMA3
hHA034700	LAMA3
hHA034701	ESCO1
hHA034702	TCF12
hHA034703	SCAND2
hHA034704	UNC45A
hHA034705	VPS16
hHA034706	NEDD4
hHA034707	FLJ10292
hHA034708	SLC6A15
hHA034709	PPFIBP1
hHA034710	DENR
hHA034711	TSC22D3
hHA034712	ACSL4
hHA034713	RGS12
hHA034714	FRAS1
hHA034715	LARP2
hHA034716	PCDH10
hHA034717	FAM44A
hHA034718	WDFY3
hHA034719	DCHS2
hHA034720	CDH26
hHA034721	R3HDM1
hHA034722	DHRS9
hHA034723	CASP10
hHA034724	ATIC
hHA034725	FBXO11
hHA034726	TTN
hHA034727	TTN
hHA034728	STAT1
hHA034729	SP110
hHA034730	VPS13A
hHA034731	OLFM1
hHA034732	PSIP1
hHA034733	C9orf72
hHA034734	IARS
hHA034735	COMMD6
hHA034736	RNF17
hHA034737	C10orf6
hHA034738	INPP5F
hHA034739	INPP5F
hHA034740	YME1L1
hHA034741	POLDIP3
hHA034742	CXCL12
hHA034743	DNAJC12
hHA034744	PCDHGA1
hHA034745	NSD1
hHA034746	PPIL2
hHA034747	DHRS7
hHA034748	SYNE2
hHA034749	RANBP3
hHA034750	PHF20L1
hHA034751	MMP16
hHA034752	MRPL13
hHA034753	KIF1B
hHA034754	MACF1
hHA034755	ZFYVE9
hHA034756	PRKACB
hHA034757	BNIPL
hHA034758	MNDA
hHA034759	MED8
hHA034760	SSBP3
hHA034761	NME7
hHA034762	.
hHA034763	.
hHA034764	TAP2
hHA034765	.
hHA034766	DST
hHA034767	RAB23
hHA034768	SLC35A1
hHA034769	ORC5L
hHA034770	UCP3
hHA034771	PPP2R1B
hHA034772	CD44
hHA034773	EZH2
hHA034774	FLCN
hHA034775	MLL3
hHA034776	TCF2
hHA034777	DLX4
hHA034778	MAP2K6
hHA034779	SON
hHA034780	GRIK1
hHA034781	C20orf44
hHA034782	CNTNAP4
hHA034783	TRNT1
hHA034784	ARPP-21
hHA034785	EPHA3
hHA034786	FBXO22
hHA034787	.
hHA034788	ANKS1B
hHA034789	GIT2
hHA034790	.
hHA034791	HOXC4
hHA034792	IFT81
hHA034793	OAS2
hHA034794	RPGR
hHA034795	IGSF1
hHA034796	P2RY10
hHA034797	FRAS1
hHA034798	FRAS1
hHA034799	LARP2
hHA034800	CSE1L
hHA034801	WDFY3
hHA034802	CSE1L
hHA034803	WDFY3
hHA034804	ELF2
hHA034805	MFAP3L
hHA034806	GREB1
hHA034807	TTN
hHA034808	ORMDL1
hHA034809	RCL1
hHA034810	POMT1
hHA034811	TEX10
hHA034812	CDADC1
hHA034813	CACNB2
hHA034814	MYST4
hHA034815	HECTD2
hHA034816	NEBL
hHA034817	NEBL
hHA034818	FLJ39155
hHA034819	TSLP
hHA034820	C1QTNF3
hHA034821	TRIM7
hHA034822	FBLN1
hHA034823	NIN
hHA034824	NIN
hHA034825	MAX
hHA034826	.
hHA034827	SYNE2
hHA034828	SYNE2
hHA034829	ADAM28
hHA034830	DECR1
hHA034831	PHF20L1
hHA034832	WHSC1L1
hHA034833	PDE7A
hHA034834	RUNX1T1
hHA034835	CDKN2C
hHA034836	HOOK1
hHA034837	FKBP14
hHA034838	UHMK1
hHA034839	C1orf9
hHA034840	PAPPA2
hHA034841	HSD11B1
hHA034842	.
hHA034843	.
hHA034844	.
hHA034845	CDC42BPA
hHA034846	TXNDC5
hHA034847	VNN3
hHA034848	BCLAF1
hHA034849	GCNT2
hHA034850	RNF8
hHA034851	VEGF
hHA034852	SLC35A1
hHA034853	ORC5L
hHA034854	ORC5L
hHA034855	ATM
hHA034856	DNAH9
hHA034857	FLJ10847
hHA034858	ACE
hHA034859	VSX1
hHA034860	CSNK2A2
hHA034861	ARPP-21
hHA034862	NEK11
hHA034863	ADAMTS9
hHA034864	GNAL
hHA034865	RAD51
hHA034866	VPS16
hHA034867	C20orf155
hHA034868	ERGIC2
hHA034869	ADAMTS20
hHA034870	SMC1L1
hHA034871	ZMYM3
hHA034872	HS6ST2
hHA034873	F8
hHA034874	PHF6
hHA034875	FGF5
hHA034876	LARP2
hHA034877	WDR17
hHA034878	WDFY3
hHA034879	CSE1L
hHA034880	DCHS2
hHA034881	CNNM3
hHA034882	INPP4A
hHA034883	ZAK
hHA034884	CYP20A1
hHA034885	CYP20A1
hHA034886	MAP2
hHA034887	FLJ21820
hHA034888	SFTPB
hHA034889	TTN
